No.	Syndrome_id	Gene_id	v00	odd_ratio	P_value	FDR_Bonferroni	FDR_BH	FDR_BY	Relationship	Suppress	SymMap_Syndrome_id
18714	160	5937	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18715	160	6340	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18716	160	6341	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18717	160	6344	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18718	160	6496	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18719	160	6551	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18720	160	6557	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18721	160	6560	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18722	160	6565	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18723	160	6569	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18724	160	6646	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18725	160	6750	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18726	160	6751	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18727	160	6752	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18728	160	6753	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18729	160	6755	3	30.65625	0.000500834	1	0.174576099	1	By_herb		SMSY00160
18730	160	6756	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18731	160	6757	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18732	160	6759	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18733	160	6760	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18734	160	6761	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18735	160	6762	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18736	160	6822	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18737	160	6856	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18738	160	6857	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18739	160	7013	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18740	160	7015	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18741	160	7016	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18742	160	7017	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18743	160	7205	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18744	160	7335	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18745	160	7374	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18746	160	7375	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18747	160	7382	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18748	160	7390	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18749	160	7394	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18750	160	7416	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18751	160	7417	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18752	160	7424	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18753	160	7426	2	14.48888889	0.014673999	1	0.311202399	1	By_herb		SMSY00160
18754	160	7554	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18755	160	7693	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18756	160	7694	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18757	160	7696	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18758	160	7796	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18759	160	7797	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18760	160	7798	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18761	160	7827	2	16.12345679	0.012338628	1	0.311202399	1	By_herb		SMSY00160
18762	160	7845	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18763	160	7846	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18764	160	7847	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18765	160	7848	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18766	160	7852	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18767	160	7856	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18768	160	7857	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18769	160	7858	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18770	160	7933	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18771	160	8029	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18772	160	8062	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18773	160	8064	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18774	160	8065	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18775	160	8168	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18776	160	8174	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18777	160	8372	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18778	160	8569	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18779	160	8582	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18780	160	8760	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18781	160	8762	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18782	160	8767	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18783	160	8769	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18784	160	8770	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18785	160	8878	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18786	160	8880	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18787	160	8881	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18788	160	8921	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18789	160	9233	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18790	160	9234	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18791	160	9277	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18792	160	9280	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18793	160	9305	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18794	160	9536	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18795	160	9665	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18796	160	9666	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18797	160	9976	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18798	160	10193	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18799	160	10246	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18800	160	10383	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18801	160	10732	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18802	160	11323	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18803	160	11327	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18804	160	11449	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18805	160	11456	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18806	160	11458	3	49.275	0.000174646	1	0.174576099	1	By_herb		SMSY00160
18807	160	11464	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18808	160	11803	3	35.08928571	0.000367548	1	0.174576099	1	By_herb		SMSY00160
18809	160	2138	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18810	160	2139	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18811	160	2389	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18812	160	2710	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18813	160	5071	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18814	160	6319	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18815	160	6386	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18816	160	7272	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18817	160	8264	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18818	160	9141	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18819	160	9150	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18820	160	10334	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18821	160	10335	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18822	160	10339	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18823	160	10340	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18824	160	10665	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18825	160	10666	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18826	160	11083	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18827	160	5518	2	24.2962963	0.00645301	1	0.311202399	1	By_herb		SMSY00160
18828	160	7042	2	24.2962963	0.00645301	1	0.311202399	1	By_herb		SMSY00160
18829	160	9627	2	24.2962963	0.00645301	1	0.311202399	1	By_herb		SMSY00160
18830	160	2512	2	7.133333333	0.046950239	1	0.336351787	1	By_herb		SMSY00160
18831	160	7135	2	7.950617284	0.03931625	1	0.324423442	1	By_herb		SMSY00160
18832	160	3176	2	13.15151515	0.017186989	1	0.311202399	1	By_herb		SMSY00160
18833	160	10037	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18834	160	3989	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18835	160	1323	2	20.79365079	0.008222551	1	0.311202399	1	By_herb		SMSY00160
18836	160	1666	2	16.12345679	0.012338628	1	0.311202399	1	By_herb		SMSY00160
18837	160	10309	2	16.12345679	0.012338628	1	0.311202399	1	By_herb		SMSY00160
18838	160	3452	2	16.12345679	0.012338628	1	0.311202399	1	By_herb		SMSY00160
18839	160	3047	2	18.16666667	0.010186302	1	0.311202399	1	By_herb		SMSY00160
18840	160	835	2	24.2962963	0.00645301	1	0.311202399	1	By_herb		SMSY00160
18841	160	4946	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18842	160	7150	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18843	160	2619	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18844	160	8125	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18845	160	9246	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18846	160	2163	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18847	160	2931	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18848	160	2933	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18849	160	2934	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18850	160	8315	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18851	160	8316	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18852	160	8322	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18853	160	10029	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18854	160	10035	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18855	160	10040	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18856	160	10042	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18857	160	10049	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18858	160	10052	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18859	160	10056	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18860	160	10058	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18861	160	10064	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18862	160	10065	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18863	160	10066	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18864	160	10125	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18865	160	5792	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18866	160	8313	1	33	0.048307762	1	0.336351787	1	By_herb		SMSY00160
18867	160	2932	1	66.1	0.032446225	1	0.316351088	1	By_herb		SMSY00160
18868	19	3193	3	inf	0.045553246	1	0.336351787	1	By_herb		SMSY00019
18869	19	636	3	inf	0.038544488	1	0.324423442	1	By_herb		SMSY00019
18870	19	3195	3	inf	0.012509763	1	0.311202399	1	By_herb		SMSY00019
18871	19	2025	3	inf	0.047282955	1	0.336351787	1	By_herb		SMSY00019
18872	19	2024	3	inf	0.030516954	1	0.311202399	1	By_herb		SMSY00019
18873	19	38	3	inf	0.049656589	1	0.336351787	1	By_herb		SMSY00019
18874	19	6882	2	19.26984127	0.025867733	1	0.311202399	1	By_herb		SMSY00019
18875	19	6883	2	18.9375	0.026647826	1	0.311202399	1	By_herb		SMSY00019
18876	19	3253	3	inf	0.019865257	1	0.311202399	1	By_herb		SMSY00019
18877	19	3062	2	33.26315789	0.009957432	1	0.311202399	1	By_herb		SMSY00019
18878	19	4159	2	38.60606061	0.007634948	1	0.311202399	1	By_herb		SMSY00019
18879	19	1513	2	23.76923077	0.018003987	1	0.311202399	1	By_herb		SMSY00019
18880	19	1393	2	20.33333333	0.023592028	1	0.311202399	1	By_herb		SMSY00019
18881	19	1472	2	29.9047619	0.012026701	1	0.311202399	1	By_herb		SMSY00019
18882	19	2238	2	25.91666667	0.015476806	1	0.311202399	1	By_herb		SMSY00019
18883	19	2480	2	22.81481481	0.019334762	1	0.311202399	1	By_herb		SMSY00019
18884	19	3133	2	25.91666667	0.015476806	1	0.311202399	1	By_herb		SMSY00019
18885	19	3134	2	19.61290323	0.025098376	1	0.311202399	1	By_herb		SMSY00019
18886	19	9103	2	20.71186441	0.022855117	1	0.311202399	1	By_herb		SMSY00019
18887	19	10251	2	25.91666667	0.015476806	1	0.311202399	1	By_herb		SMSY00019
18888	19	4237	2	23.76923077	0.018003987	1	0.311202399	1	By_herb		SMSY00019
18889	19	629	2	16.61111111	0.033270324	1	0.316351088	1	By_herb		SMSY00019
18890	19	19	1	36.72222222	0.043981889	1	0.330247363	1	By_herb		SMSY00019
18891	19	1008	1	36.72222222	0.043981889	1	0.330247363	1	By_herb		SMSY00019
18892	19	3394	1	41.375	0.039642926	1	0.324423442	1	By_herb		SMSY00019
18893	19	4250	1	111.1666667	0.017751087	1	0.311202399	1	By_herb		SMSY00019
18894	19	8068	1	55.33333333	0.030925655	1	0.311202399	1	By_herb		SMSY00019
18895	19	8309	1	111.1666667	0.017751087	1	0.311202399	1	By_herb		SMSY00019
18896	19	9604	1	47.35714286	0.035290855	1	0.316351088	1	By_herb		SMSY00019
18897	19	4255	1	167	0.013333176	1	0.311202399	1	By_herb		SMSY00019
18898	19	7880	1	167	0.013333176	1	0.311202399	1	By_herb		SMSY00019
18899	19	861	1	36.72222222	0.043981889	1	0.330247363	1	By_herb		SMSY00019
18900	19	1610	1	83.25	0.022155791	1	0.311202399	1	By_herb		SMSY00019
18901	24	51	5	inf	0.045072492	1	0.333798311	1	By_herb		SMSY00024
18902	24	1320	5	inf	0.01114747	1	0.311202399	1	By_herb		SMSY00024
18903	24	3193	5	inf	0.005732495	1	0.311202399	1	By_herb		SMSY00024
18904	24	639	4	13.35064935	0.012033966	1	0.311202399	1	By_herb		SMSY00024
18905	24	636	5	inf	0.00433403	1	0.311202399	1	By_herb		SMSY00024
18906	24	1671	4	8.90821256	0.035644031	1	0.316654118	1	By_herb		SMSY00024
18907	24	2886	4	10.68131868	0.022292025	1	0.311202399	1	By_herb		SMSY00024
18908	24	2495	5	inf	0.018775076	1	0.311202399	1	By_herb		SMSY00024
18909	24	3127	5	inf	0.01054827	1	0.311202399	1	By_herb		SMSY00024
18910	24	4245	5	inf	0.00856759	1	0.311202399	1	By_herb		SMSY00024
18911	24	3934	4	9.563451777	0.029776063	1	0.311202399	1	By_herb		SMSY00024
18912	24	214	4	12.7	0.013865382	1	0.311202399	1	By_herb		SMSY00024
18913	24	1000	4	12.59627329	0.014188851	1	0.311202399	1	By_herb		SMSY00024
18914	24	2464	3	6.780991736	0.045898165	1	0.336351787	1	By_herb		SMSY00024
18915	24	3253	5	inf	0.001427969	1	0.199445917	1	By_herb		SMSY00024
18916	24	4030	4	12.7	0.013865382	1	0.311202399	1	By_herb		SMSY00024
18917	24	4068	3	6.920168067	0.043919367	1	0.330247363	1	By_herb		SMSY00024
18918	24	4275	4	12.7	0.013865382	1	0.311202399	1	By_herb		SMSY00024
18919	24	3062	2	11.05263158	0.03074634	1	0.311202399	1	By_herb		SMSY00024
18920	24	4159	2	12.82828283	0.023815976	1	0.311202399	1	By_herb		SMSY00024
18921	24	3109	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18922	24	8195	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18923	24	8199	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18924	24	10450	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18925	24	10456	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18926	24	10458	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18927	24	10771	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18928	24	10772	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18929	24	10773	2	12.05714286	0.026495222	1	0.311202399	1	By_herb		SMSY00024
18930	24	1426	2	8.421768707	0.048583258	1	0.336351787	1	By_herb		SMSY00024
18931	24	246	2	9.014492754	0.043382301	1	0.330247363	1	By_herb		SMSY00024
18932	24	1330	2	14.17777778	0.020036085	1	0.311202399	1	By_herb		SMSY00024
18933	24	1446	2	10.75213675	0.032223982	1	0.316351088	1	By_herb		SMSY00024
18934	24	1472	3	22.93902439	0.002383954	1	0.276512726	1	By_herb		SMSY00024
18935	24	1902	2	9.22962963	0.041703216	1	0.328843678	1	By_herb		SMSY00024
18936	24	2238	2	8.611111111	0.046822637	1	0.336351787	1	By_herb		SMSY00024
18937	24	2801	2	8.808510638	0.04508888	1	0.333811046	1	By_herb		SMSY00024
18938	24	3133	2	8.611111111	0.046822637	1	0.336351787	1	By_herb		SMSY00024
18939	24	3288	2	8.421768707	0.048583258	1	0.336351787	1	By_herb		SMSY00024
18940	24	4314	2	9.454545455	0.040051942	1	0.326237964	1	By_herb		SMSY00024
18941	24	6786	2	10.46666667	0.033731375	1	0.316351088	1	By_herb		SMSY00024
18942	24	9079	2	8.421768707	0.048583258	1	0.336351787	1	By_herb		SMSY00024
18943	24	9164	2	11.36936937	0.029298779	1	0.311202399	1	By_herb		SMSY00024
18944	24	10109	2	8.611111111	0.046822637	1	0.336351787	1	By_herb		SMSY00024
18945	24	10251	2	8.611111111	0.046822637	1	0.336351787	1	By_herb		SMSY00024
18946	24	10541	2	11.7037037	0.027881629	1	0.311202399	1	By_herb		SMSY00024
18947	24	3302	2	17.88888889	0.0133705	1	0.311202399	1	By_herb		SMSY00024
18948	24	4237	3	18.14705882	0.004360962	1	0.311202399	1	By_herb		SMSY00024
18949	24	4521	2	9.454545455	0.040051942	1	0.326237964	1	By_herb		SMSY00024
18950	24	8605	2	9.454545455	0.040051942	1	0.326237964	1	By_herb		SMSY00024
18951	24	10453	2	15.82716049	0.01655115	1	0.311202399	1	By_herb		SMSY00024
18952	24	826	2	10.75213675	0.032223982	1	0.316351088	1	By_herb		SMSY00024
18953	24	154	2	8.611111111	0.046822637	1	0.336351787	1	By_herb		SMSY00024
18954	24	4250	1	55.41666667	0.029453136	1	0.311202399	1	By_herb		SMSY00024
18955	24	8309	1	55.41666667	0.029453136	1	0.311202399	1	By_herb		SMSY00024
18956	24	4255	1	83.25	0.022155791	1	0.311202399	1	By_herb		SMSY00024
18957	24	7880	1	83.25	0.022155791	1	0.311202399	1	By_herb		SMSY00024
18958	24	2609	1	55.41666667	0.029453136	1	0.311202399	1	By_herb		SMSY00024
18959	24	3878	1	41.5	0.036706849	1	0.32145187	1	By_herb		SMSY00024
18960	24	3995	1	55.41666667	0.029453136	1	0.311202399	1	By_herb		SMSY00024
18961	24	4283	1	inf	0.007429421	1	0.311202399	1	By_herb		SMSY00024
18962	24	1654	2	25.52941176	0.007185735	1	0.311202399	1	By_herb		SMSY00024
18963	24	3336	2	22.77192982	0.008771373	1	0.311202399	1	By_herb		SMSY00024
18964	24	6423	2	24.07407407	0.00796005	1	0.311202399	1	By_herb		SMSY00024
18965	24	7241	2	22.77192982	0.008771373	1	0.311202399	1	By_herb		SMSY00024
18966	24	8597	2	21.6	0.009619343	1	0.311202399	1	By_herb		SMSY00024
18967	24	11728	2	21.6	0.009619343	1	0.311202399	1	By_herb		SMSY00024
18968	24	11966	2	24.07407407	0.00796005	1	0.311202399	1	By_herb		SMSY00024
18969	24	1610	1	41.5	0.036706849	1	0.32145187	1	By_herb		SMSY00024
18970	24	7188	1	55.41666667	0.029453136	1	0.311202399	1	By_herb		SMSY00024
18971	44	2349	15	5.761455526	0.006441952	1	0.311202399	1	By_herb		SMSY00044
18972	44	436	15	5.585106383	0.00760836	1	0.311202399	1	By_herb		SMSY00044
18973	44	480	15	3.888888889	0.04039138	1	0.32631869	1	By_herb		SMSY00044
18974	44	1778	13	3.210606061	0.027882917	1	0.311202399	1	By_herb		SMSY00044
18975	44	2747	14	3.58490566	0.026691326	1	0.311202399	1	By_herb		SMSY00044
18976	44	2776	14	3.813481071	0.020006036	1	0.311202399	1	By_herb		SMSY00044
18977	44	2777	14	4.206763285	0.012283446	1	0.311202399	1	By_herb		SMSY00044
18978	44	3502	15	4.242243437	0.02826169	1	0.311202399	1	By_herb		SMSY00044
18979	44	6122	14	3.837037037	0.019424116	1	0.311202399	1	By_herb		SMSY00044
18980	44	51	13	2.841428571	0.047819797	1	0.336351787	1	By_herb		SMSY00044
18981	44	1320	11	2.722222222	0.038988935	1	0.324423442	1	By_herb		SMSY00044
18982	44	3193	10	2.628324057	0.042729395	1	0.330247363	1	By_herb		SMSY00044
18983	44	2025	10	2.576312576	0.04653296	1	0.336351787	1	By_herb		SMSY00044
18984	44	2005	11	3.035762483	0.023570731	1	0.311202399	1	By_herb		SMSY00044
18985	44	2579	7	3.673333333	0.013420295	1	0.311202399	1	By_herb		SMSY00044
18986	44	4022	6	5.732057416	0.002891578	1	0.29164707	1	By_herb		SMSY00044
18987	44	4141	5	3.37962963	0.035277604	1	0.316351088	1	By_herb		SMSY00044
18988	44	2681	13	3.210606061	0.027882917	1	0.311202399	1	By_herb		SMSY00044
18989	44	3918	14	3.264248705	0.040204415	1	0.32631869	1	By_herb		SMSY00044
18990	44	1724	11	3.373015873	0.013944037	1	0.311202399	1	By_herb		SMSY00044
18991	44	2368	8	3.160493827	0.02113386	1	0.311202399	1	By_herb		SMSY00044
18992	44	2578	7	4.185106383	0.007497355	1	0.311202399	1	By_herb		SMSY00044
18993	44	2580	6	5.134199134	0.004659567	1	0.311202399	1	By_herb		SMSY00044
18994	44	9185	7	3.673333333	0.013420295	1	0.311202399	1	By_herb		SMSY00044
18995	44	9186	7	3.938383838	0.009868034	1	0.311202399	1	By_herb		SMSY00044
18996	44	1333	4	3.500725689	0.047828118	1	0.336351787	1	By_herb		SMSY00044
18997	44	2584	12	3.8976	0.007570627	1	0.311202399	1	By_herb		SMSY00044
18998	44	389	8	3.930211203	0.007633636	1	0.311202399	1	By_herb		SMSY00044
18999	44	3701	10	3.012863913	0.023059979	1	0.311202399	1	By_herb		SMSY00044
19000	44	3945	2	7.155555556	0.045743646	1	0.336351787	1	By_herb		SMSY00044
19001	44	470	2	14.44444444	0.015391993	1	0.311202399	1	By_herb		SMSY00044
19002	44	471	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19003	44	2734	2	10.8	0.024009162	1	0.311202399	1	By_herb		SMSY00044
19004	44	4437	3	7.595238095	0.013453377	1	0.311202399	1	By_herb		SMSY00044
19005	44	4453	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19006	44	5213	2	17.36	0.011717924	1	0.311202399	1	By_herb		SMSY00044
19007	44	5214	2	14.44444444	0.015391993	1	0.311202399	1	By_herb		SMSY00044
19008	44	5215	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19009	44	5216	2	17.36	0.011717924	1	0.311202399	1	By_herb		SMSY00044
19010	44	5217	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19011	44	5218	2	12.36190476	0.019496216	1	0.311202399	1	By_herb		SMSY00044
19012	44	5219	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19013	44	5220	2	7.155555556	0.045743646	1	0.336351787	1	By_herb		SMSY00044
19014	44	5221	2	14.44444444	0.015391993	1	0.311202399	1	By_herb		SMSY00044
19015	44	8503	3	6.814285714	0.017356508	1	0.311202399	1	By_herb		SMSY00044
19016	44	9356	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19017	44	9357	2	29.02222222	0.00574959	1	0.311202399	1	By_herb		SMSY00044
19018	44	1142	10	2.950600801	0.025438176	1	0.311202399	1	By_herb		SMSY00044
19019	44	5516	10	3.142857143	0.018829096	1	0.311202399	1	By_herb		SMSY00044
19020	44	1803	6	3.181818182	0.031497564	1	0.313548233	1	By_herb		SMSY00044
19021	44	9209	4	19.87692308	0.000240336	1	0.174576099	1	By_herb		SMSY00044
19022	44	9210	3	11.5	0.005060546	1	0.311202399	1	By_herb		SMSY00044
19023	44	9211	3	13.84285714	0.003283111	1	0.306951107	1	By_herb		SMSY00044
19024	44	9471	3	8.054621849	0.011715276	1	0.311202399	1	By_herb		SMSY00044
19025	44	9473	4	18.04195804	0.000322607	1	0.174576099	1	By_herb		SMSY00044
19026	44	3005	7	2.8875	0.036256632	1	0.320823778	1	By_herb		SMSY00044
19027	44	875	4	3.811616954	0.037806857	1	0.324423442	1	By_herb		SMSY00044
19028	44	390	4	4.615384615	0.021866756	1	0.311202399	1	By_herb		SMSY00044
19029	44	2189	9	3.730263158	0.008372408	1	0.311202399	1	By_herb		SMSY00044
19030	44	830	8	4.460754332	0.004038042	1	0.311202399	1	By_herb		SMSY00044
19031	44	1513	4	3.729230769	0.040181508	1	0.32631869	1	By_herb		SMSY00044
19032	44	1532	4	4.867850099	0.018700271	1	0.311202399	1	By_herb		SMSY00044
19033	44	2238	4	4.080267559	0.031199332	1	0.311202399	1	By_herb		SMSY00044
19034	44	2283	4	4.498168498	0.023569272	1	0.311202399	1	By_herb		SMSY00044
19035	44	2480	4	3.573964497	0.045191814	1	0.33433382	1	By_herb		SMSY00044
